ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_indicator,note_source
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2009,56120,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2009,31645,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2009,3595,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2009,28050,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,92305,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,7750,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,84555,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,61635,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,5910,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,55725,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2010,30670,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2010,1835,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2010,28830,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,94715,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,11395,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,83325,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,62835,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,8370,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,54475,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2011,31875,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2011,3025,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2011,28850,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,105518,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,7677,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,97844,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,68045,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,5612,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,62434,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2012,37473,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2012,2065,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2012,35410,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,107219,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,7340,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,99878,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,69047,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,5372,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,63675,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2013,38173,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2013,1969,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2013,36204,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,98985,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,3530,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,95467,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,63815,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,2705,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,61110,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2014,35170,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2014,813,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2014,34357,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2015,110290,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2015,8920,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2015,101350,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2015,70595,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2015,6355,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2015,64220,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2015,39700,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2015,2565,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2015,37130,,T13:150_T14:154_I2:1510_I3:3745,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2016,104780,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2016,4695,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2016,100070,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2016,67350,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2016,3565,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2016,63785,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2016,37415,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2016,1130,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2016,36285,,T13:150_T14:154,S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2017,106262,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2017,4481,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2017,101781,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2017,68106,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2017,3448,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2017,64658,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2017,38155,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2017,1033,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:775,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2017,37122,,T13:150_T14:154,S14:4147_S3:26
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1997,134055,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1997,25250,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1997,108805,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1997,96430,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1997,17775,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1997,78655,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1997,37580,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1997,7465,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1997,30115,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1998,128305,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1998,23260,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1998,105045,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1998,92375,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1998,16450,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1998,75925,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1998,35905,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1998,6810,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1998,29095,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1999,126820,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1999,21115,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1999,105705,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1999,90990,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1999,14605,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1999,76385,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,1999,35835,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,1999,6510,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,1999,29325,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2000,127280,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2000,22240,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2000,105040,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2000,90650,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2000,15500,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2000,75150,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2000,36630,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2000,6740,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2000,29890,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2001,118900,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2001,23420,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2001,95480,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2001,83270,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2001,16580,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2001,66690,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2001,35630,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2001,6840,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2001,28790,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2002,115170,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2002,21770,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2002,93400,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2002,80220,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2002,15370,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2002,64850,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2002,34950,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2002,6400,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2002,28550,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2003,107500,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2003,20390,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_T,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2003,87110,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2003,75130,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2003,14430,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_M,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2003,60700,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TOTAL,MIG_STATUS_TOTAL,2003,32360,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_PRM,MIG_STATUS_TOTAL,2003,5950,,T13:150_I2:472,S3:26_S4:34
AUS,INJ_NFTL_SEX_INJ_MIG_NB,FA:877,SEX_F,INJ_INCAPACITY_TMP,MIG_STATUS_TOTAL,2003,26410,,T13:150_I2:472,S3:26_S4:34
