ref_area,indicator,source,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_1,2004,31439,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_2,2004,2024,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_3,2004,104406,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_4,2004,3294,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_5,2004,38038,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_6,2004,59983,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_7,2004,32233,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_8,2004,32404,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_9,2004,97569,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_0,2004,307,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2004,429428,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2004,27731,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2004,401697,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_TOTAL,2005,488805,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_1,2005,35413,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_2,2005,2506,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_3,2005,123085,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_4,2005,3663,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_5,2005,57759,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_6,2005,71272,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_7,2005,37593,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_8,2005,39799,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_9,2005,117258,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_0,2005,316,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_TOTAL,2005,33533,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_1,2005,2773,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_2,2005,213,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_3,2005,10371,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_4,2005,286,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_5,2005,3672,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_6,2005,3935,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_7,2005,2975,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_8,2005,2126,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_9,2005,7154,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_0,2005,15,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_TOTAL,2005,455272,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_1,2005,32640,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_2,2005,2293,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_3,2005,112714,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_4,2005,3377,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_5,2005,54087,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_6,2005,67337,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_7,2005,34618,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_8,2005,37673,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_9,2005,110104,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_0,2005,301,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2005,488805,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2005,33533,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2005,455272,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_TOTAL,2006,538630,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_1,2006,38322,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_2,2006,2763,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_3,2006,128256,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_4,2006,3605,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_5,2006,73404,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_6,2006,80255,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_7,2006,41101,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_8,2006,43722,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_9,2006,126801,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_0,2006,283,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_TOTAL,2006,36562,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_1,2006,2974,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_2,2006,240,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_3,2006,11447,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_4,2006,254,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_5,2006,4461,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_6,2006,4288,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_7,2006,3069,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_8,2006,2577,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_9,2006,7229,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_0,2006,15,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_TOTAL,2006,502068,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_1,2006,35348,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_2,2006,2523,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_3,2006,116809,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_4,2006,3351,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_5,2006,68943,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_6,2006,75967,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_7,2006,38032,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_8,2006,41145,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_9,2006,119572,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_0,2006,268,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2006,538630,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2006,36562,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2006,502068,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_TOTAL,2007,597682,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_1,2007,37822,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_2,2007,3322,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_3,2007,139159,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_4,2007,3638,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_5,2007,83129,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_6,2007,87907,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_7,2007,45607,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_8,2007,52936,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_9,2007,143722,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_ISIC2_0,2007,260,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_TOTAL,2007,53538,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_1,2007,3657,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_2,2007,332,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_3,2007,15410,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_4,2007,402,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_5,2007,6557,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_6,2007,6477,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_7,2007,4586,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_8,2007,3645,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_9,2007,12435,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_ISIC2_0,2007,24,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_TOTAL,2007,544144,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_1,2007,34165,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_2,2007,2990,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_3,2007,123749,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_4,2007,3236,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_5,2007,76572,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_6,2007,81430,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_7,2007,41021,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_8,2007,49291,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_9,2007,131287,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_ISIC2_0,2007,236,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2007,597682,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2007,53538,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FA:865,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2007,544144,,,T13:149,S3:26
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2009,572031,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2009,51269,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2009,520762,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2009,572031,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2009,51269,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2009,520762,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_ISIC4_TOTAL,2010,568162,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_ISIC4_TOTAL,2010,55710,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_ISIC4_TOTAL,2010,512452,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2010,568162,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2010,55710,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2010,512452,,,T13:149_T14:154_I2:1681_I3:1186,
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2011,461084,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_AGR,2011,31668,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_MAN,2011,103331,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_CON,2011,57832,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_MEL,2011,6151,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_MKT,2011,141715,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_PUB,2011,118255,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_X,2011,2132,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2011,38787,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_AGR,2011,3428,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_MAN,2011,10821,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_CON,2011,4596,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_MEL,2011,598,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_MKT,2011,10787,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_PUB,2011,8352,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_X,2011,205,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_TOTAL,2011,422297,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_AGR,2011,28240,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_MAN,2011,92510,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_CON,2011,53236,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_MEL,2011,5553,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_MKT,2011,130928,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_PUB,2011,109903,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TMP,ECO_AGGREGATE_X,2011,1927,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_TOTAL,2012,438470,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_AGR,2012,30146,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_MAN,2012,98167,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_CON,2012,49573,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_MEL,2012,6418,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_MKT,2012,136755,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_PUB,2012,116729,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_TOTAL,ECO_AGGREGATE_X,2012,682,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_TOTAL,2012,42697,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_AGR,2012,3834,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_MAN,2012,11909,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_CON,2012,4501,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
ARG,INJ_NFTL_INJ_ECO_NB,FX:154,INJ_INCAPACITY_PRM,ECO_AGGREGATE_MEL,2012,714,,,T13:149_T14:154_I2:1681_I3:1186,S9:259
