Reference area;Source type;Sex;Occupational injuries;Time;Total;Migrants;Non migrants;EU Migrants;Migrants excluding EU;Unknown
Peru;Other administrative records and related sources;Female;Permanent incapacity;2012;8;;;;;
Peru;Other administrative records and related sources;Female;Temporary incapacity;2012;1078;;;;;
Peru;Other administrative records and related sources;Total;Total;2013;18956;;;;;
Peru;Other administrative records and related sources;Total;Permanent incapacity;2013;222;;;;;
Peru;Other administrative records and related sources;Total;Temporary incapacity;2013;18734;;;;;
Peru;Other administrative records and related sources;Male;Total;2013;17182;;;;;
Peru;Other administrative records and related sources;Male;Permanent incapacity;2013;147;;;;;
Peru;Other administrative records and related sources;Male;Temporary incapacity;2013;17035;;;;;
Peru;Other administrative records and related sources;Female;Total;2013;1774;;;;;
Peru;Other administrative records and related sources;Female;Permanent incapacity;2013;75;;;;;
Peru;Other administrative records and related sources;Female;Temporary incapacity;2013;1699;;;;;
Peru;Other administrative records and related sources;Total;Total;2015;2318;;;;;
Peru;Other administrative records and related sources;Total;Permanent incapacity;2015;955;;;;;
Peru;Other administrative records and related sources;Total;Temporary incapacity;2015;1363;;;;;
Peru;Other administrative records and related sources;Male;Total;2015;2025;;;;;
Peru;Other administrative records and related sources;Male;Permanent incapacity;2015;821;;;;;
Peru;Other administrative records and related sources;Male;Temporary incapacity;2015;1204;;;;;
Peru;Other administrative records and related sources;Female;Total;2015;293;;;;;
Peru;Other administrative records and related sources;Female;Permanent incapacity;2015;134;;;;;
Peru;Other administrative records and related sources;Female;Temporary incapacity;2015;159;;;;;
Philippines;Establishment survey;Total;Total;2011;20474;;;;;
Philippines;Establishment survey;Total;Permanent incapacity;2011;289;;;;;
Philippines;Establishment survey;Total;Temporary incapacity;2011;20185;;;;;
Philippines;Establishment survey;Total;Total;2013;20432;;;;;
Philippines;Establishment survey;Total;Temporary incapacity;2013;20282;;;;;
Poland;Establishment survey;Total;Total;2010;85827;;83603;2031;51;142
Poland;Establishment survey;Total;Permanent incapacity;2010;149;;140;7;0;2
Poland;Establishment survey;Total;Temporary incapacity;2010;85678;;83463;2024;51;140
Poland;Establishment survey;Male;Total;2010;59888;;57937;1819;41;91
Poland;Establishment survey;Male;Permanent incapacity;2010;129;;122;5;0;2
Poland;Establishment survey;Male;Temporary incapacity;2010;59759;;57815;1814;41;89
Poland;Establishment survey;Female;Total;2010;25939;;25666;212;10;51
Poland;Establishment survey;Female;Permanent incapacity;2010;20;;18;2;0;0
Poland;Establishment survey;Female;Temporary incapacity;2010;25919;;25648;210;10;51
Poland;Establishment survey;Total;Total;2011;87743;;85456;2236;51;0
Poland;Establishment survey;Total;Permanent incapacity;2011;104;;100;4;0;0
Poland;Establishment survey;Total;Temporary incapacity;2011;87639;;85356;2232;51;0
Poland;Establishment survey;Male;Total;2011;60657;;58545;2075;37;0
Poland;Establishment survey;Male;Permanent incapacity;2011;85;;83;2;0;0
Poland;Establishment survey;Male;Temporary incapacity;2011;60572;;58462;2073;37;0
Poland;Establishment survey;Female;Total;2011;27086;;26911;161;14;0
Poland;Establishment survey;Female;Permanent incapacity;2011;19;;17;2;0;0
Poland;Establishment survey;Female;Temporary incapacity;2011;27067;;26894;159;14;0
Poland;Establishment survey;Total;Total;2012;86745;;84289;2386;70;0
Poland;Establishment survey;Total;Permanent incapacity;2012;162;;155;7;0;0
Poland;Establishment survey;Total;Temporary incapacity;2012;86583;;84134;2379;70;0
Poland;Establishment survey;Male;Total;2012;58238;;55948;2238;52;0
Poland;Establishment survey;Male;Permanent incapacity;2012;138;;131;7;0;0
Poland;Establishment survey;Male;Temporary incapacity;2012;58100;;55817;2231;52;0
Poland;Establishment survey;Female;Total;2012;28507;;28341;148;18;0
Poland;Establishment survey;Female;Permanent incapacity;2012;24;;24;0;0;0
Poland;Establishment survey;Female;Temporary incapacity;2012;28483;;28317;148;18;0
Poland;Establishment survey;Total;Total;2013;77339;;75179;2104;56;0
Poland;Establishment survey;Total;Permanent incapacity;2013;119;;112;7;0;0
Poland;Establishment survey;Total;Temporary incapacity;2013;77220;;75067;2097;56;0
Poland;Establishment survey;Male;Total;2013;50976;;48978;1960;38;0
Poland;Establishment survey;Male;Permanent incapacity;2013;83;;76;7;0;0
Poland;Establishment survey;Male;Temporary incapacity;2013;50893;;48902;1953;38;0
Poland;Establishment survey;Female;Total;2013;26363;;26201;144;18;0
Poland;Establishment survey;Female;Permanent incapacity;2013;36;;36;0;0;0
Poland;Establishment survey;Female;Temporary incapacity;2013;26327;;26165;144;18;0
Poland;Establishment survey;Total;Total;2014;76275;;74031;2160;84;0
Poland;Establishment survey;Total;Permanent incapacity;2014;164;;158;6;0;0
Poland;Establishment survey;Total;Temporary incapacity;2014;76111;;73873;2154;84;0
Poland;Establishment survey;Male;Total;2014;50294;;48239;1996;59;0
Poland;Establishment survey;Male;Permanent incapacity;2014;124;;120;4;0;0
Poland;Establishment survey;Male;Temporary incapacity;2014;50170;;48119;1992;59;0
Poland;Establishment survey;Female;Total;2014;25981;;25792;164;25;0
Poland;Establishment survey;Female;Permanent incapacity;2014;40;;38;2;0;0
Poland;Establishment survey;Female;Temporary incapacity;2014;25941;;25754;162;25;0
Poland;Establishment survey;Total;Total;2015;81882;;79614;2147;121;0
Poland;Establishment survey;Total;Permanent incapacity;2015;224;;214;6;4;0
Poland;Establishment survey;Total;Temporary incapacity;2015;81658;;79400;2141;117;0
Poland;Establishment survey;Male;Total;2015;52253;;50152;2007;94;0
Poland;Establishment survey;Male;Permanent incapacity;2015;159;;151;6;2;0
Poland;Establishment survey;Male;Temporary incapacity;2015;52094;;50001;2001;92;0
Poland;Establishment survey;Female;Total;2015;29629;;29462;140;27;0
Poland;Establishment survey;Female;Permanent incapacity;2015;65;;63;0;2;0
Poland;Establishment survey;Female;Temporary incapacity;2015;29564;;29399;140;25;0
Portugal;Insurance records;Total;Total;2010;130271;;123547;1024;5274;426
Portugal;Insurance records;Total;Permanent incapacity;2010;5964;;5573;89;253;49
Portugal;Insurance records;Total;Temporary incapacity;2010;124307;;117974;935;5021;377
Portugal;Insurance records;Male;Total;2010;102775;;97718;827;3886;344
Portugal;Insurance records;Male;Permanent incapacity;2010;5022;;4737;69;175;41
Portugal;Insurance records;Male;Temporary incapacity;2010;97753;;92981;758;3711;303
Portugal;Insurance records;Female;Total;2010;27496;;25829;197;1388;82
Portugal;Insurance records;Female;Permanent incapacity;2010;942;;836;20;78;8
Portugal;Insurance records;Female;Temporary incapacity;2010;26554;;24993;177;1310;74
Portugal;Insurance records;Total;Total;2011;125910;;119809;1011;4783;307
Portugal;Insurance records;Total;Permanent incapacity;2011;5087;;4830;35;214;8
Portugal;Insurance records;Total;Temporary incapacity;2011;120823;;114979;976;4569;299
Portugal;Insurance records;Male;Total;2011;97870;;93397;793;3472;208
Portugal;Insurance records;Male;Permanent incapacity;2011;4025;;3818;35;170;2
Portugal;Insurance records;Male;Temporary incapacity;2011;93845;;89579;758;3302;206
Portugal;Insurance records;Female;Total;2011;28040;;26412;218;1311;99
Portugal;Insurance records;Female;Permanent incapacity;2011;1062;;1012;0;44;6
Portugal;Insurance records;Female;Temporary incapacity;2011;26978;;25400;218;1267;93
Portugal;Insurance records;Total;Total;2012;113180;;108748;653;3641;138
Portugal;Insurance records;Total;Permanent incapacity;2012;4568;;4367;35;153;13
Portugal;Insurance records;Total;Temporary incapacity;2012;108612;;104381;618;3488;125
Portugal;Insurance records;Male;Total;2012;84769;;81497;496;2661;115
Portugal;Insurance records;Male;Permanent incapacity;2012;3685;;3519;18;139;9
Portugal;Insurance records;Male;Temporary incapacity;2012;81084;;77978;478;2522;106
Portugal;Insurance records;Female;Total;2012;28411;;27251;157;980;23
Portugal;Insurance records;Female;Permanent incapacity;2012;883;;848;17;14;4
Portugal;Insurance records;Female;Temporary incapacity;2012;27528;;26403;140;966;19
Portugal;Insurance records;Total;Total;2013;123139;;118331;924;3344;540
Portugal;Insurance records;Total;Permanent incapacity;2013;4787;;4569;59;151;8
Portugal;Insurance records;Total;Temporary incapacity;2013;118352;;113762;865;3193;532
Portugal;Insurance records;Male;Total;2013;86556;;83286;669;2187;414
Portugal;Insurance records;Male;Permanent incapacity;2013;3606;;3425;59;120;2
Portugal;Insurance records;Male;Temporary incapacity;2013;82950;;79861;610;2067;412
Portugal;Insurance records;Female;Total;2013;36583;;35045;255;1157;126
Portugal;Insurance records;Female;Permanent incapacity;2013;1181;;1144;0;31;6
Portugal;Insurance records;Female;Temporary incapacity;2013;35402;;33901;255;1126;120
Portugal;Insurance records;Total;Total;2014;130155;;126043;664;2984;464
Portugal;Insurance records;Total;Permanent incapacity;2014;5163;;4868;35;115;145
Portugal;Insurance records;Total;Temporary incapacity;2014;124992;;121175;629;2869;319
Portugal;Insurance records;Male;Total;2014;93003;;89983;518;2152;350
Portugal;Insurance records;Male;Permanent incapacity;2014;3746;;3512;35;90;109
Portugal;Insurance records;Male;Temporary incapacity;2014;89257;;86471;483;2062;241
Portugal;Insurance records;Female;Total;2014;37152;;36060;146;832;114
Portugal;Insurance records;Female;Permanent incapacity;2014;1417;;1356;0;25;36
Portugal;Insurance records;Female;Temporary incapacity;2014;35735;;34704;146;807;78
Portugal;Insurance records;Total;Total;2015;134378;;129509;729;3525;615
Portugal;Insurance records;Total;Permanent incapacity;2015;5184;;4944;28;129;83
Portugal;Insurance records;Total;Temporary incapacity;2015;129194;;124565;701;3396;532
Portugal;Insurance records;Male;Total;2015;94536;;91208;546;2355;427
Portugal;Insurance records;Male;Permanent incapacity;2015;3780;;3598;20;107;55
Portugal;Insurance records;Male;Temporary incapacity;2015;90756;;87610;526;2248;372
Portugal;Insurance records;Female;Total;2015;39842;;38301;183;1170;188
Portugal;Insurance records;Female;Permanent incapacity;2015;1404;;1346;8;22;28
Portugal;Insurance records;Female;Temporary incapacity;2015;38438;;36955;175;1148;160
Romania;Labour inspectorate records;Total;Total;2010;3723;;3711;4;6;2
Romania;Labour inspectorate records;Total;Permanent incapacity;2010;280;;280;0;0;0
Romania;Labour inspectorate records;Total;Temporary incapacity;2010;3443;;3431;4;6;2
Romania;Labour inspectorate records;Male;Total;2010;2795;;2785;2;6;2
Romania;Labour inspectorate records;Male;Permanent incapacity;2010;229;;229;0;0;0
Romania;Labour inspectorate records;Male;Temporary incapacity;2010;2566;;2556;2;6;2
Romania;Labour inspectorate records;Female;Total;2010;928;;926;2;0;0
Romania;Labour inspectorate records;Female;Permanent incapacity;2010;51;;51;0;0;0
Romania;Labour inspectorate records;Female;Temporary incapacity;2010;877;;875;2;0;0
Romania;Labour inspectorate records;Total;Total;2011;3221;;3209;6;4;2
Romania;Labour inspectorate records;Total;Permanent incapacity;2011;287;;285;2;0;0
Romania;Labour inspectorate records;Total;Temporary incapacity;2011;2934;;2924;4;4;2
Romania;Labour inspectorate records;Male;Total;2011;2607;;2599;4;4;0
Romania;Labour inspectorate records;Male;Permanent incapacity;2011;260;;258;2;0;0
Romania;Labour inspectorate records;Male;Temporary incapacity;2011;2347;;2341;2;4;0
Romania;Labour inspectorate records;Female;Total;2011;614;;610;2;0;2
Romania;Labour inspectorate records;Female;Permanent incapacity;2011;27;;27;0;0;0
Romania;Labour inspectorate records;Female;Temporary incapacity;2011;587;;583;2;0;2
Romania;Labour inspectorate records;Total;Total;2012;3283;;3275;4;2;2
Romania;Labour inspectorate records;Total;Permanent incapacity;2012;260;;260;0;0;0
Romania;Labour inspectorate records;Total;Temporary incapacity;2012;3023;;3015;4;2;2
Romania;Labour inspectorate records;Male;Total;2012;2588;;2584;2;0;2
Romania;Labour inspectorate records;Male;Permanent incapacity;2012;233;;233;0;0;0
Romania;Labour inspectorate records;Male;Temporary incapacity;2012;2355;;2351;2;0;2
Romania;Labour inspectorate records;Female;Total;2012;695;;691;2;2;0
Romania;Labour inspectorate records;Female;Permanent incapacity;2012;27;;27;0;0;0
Romania;Labour inspectorate records;Female;Temporary incapacity;2012;668;;664;2;2;0
Romania;Labour inspectorate records;Total;Total;2013;3453;;3443;6;2;2
Romania;Labour inspectorate records;Total;Permanent incapacity;2013;258;;256;2;0;0
Romania;Labour inspectorate records;Total;Temporary incapacity;2013;3195;;3187;4;2;2
Romania;Labour inspectorate records;Male;Total;2013;2727;;2719;4;2;2
Romania;Labour inspectorate records;Male;Permanent incapacity;2013;219;;217;2;0;0
Romania;Labour inspectorate records;Male;Temporary incapacity;2013;2508;;2502;2;2;2
Romania;Labour inspectorate records;Female;Total;2013;726;;724;2;0;0
Romania;Labour inspectorate records;Female;Permanent incapacity;2013;39;;39;0;0;0
Romania;Labour inspectorate records;Female;Temporary incapacity;2013;687;;685;2;0;0
Romania;Labour inspectorate records;Total;Total;2014;3396;;3386;4;4;2
Romania;Labour inspectorate records;Total;Permanent incapacity;2014;261;;259;2;0;0
Romania;Labour inspectorate records;Total;Temporary incapacity;2014;3135;;3127;2;4;2
Romania;Labour inspectorate records;Male;Total;2014;2628;;2620;4;2;2
Romania;Labour inspectorate records;Male;Permanent incapacity;2014;229;;227;2;0;0
Romania;Labour inspectorate records;Male;Temporary incapacity;2014;2399;;2393;2;2;2
Romania;Labour inspectorate records;Female;Total;2014;768;;766;0;2;0
Romania;Labour inspectorate records;Female;Permanent incapacity;2014;32;;32;0;0;0
Romania;Labour inspectorate records;Female;Temporary incapacity;2014;736;;734;0;2;0
Romania;Labour inspectorate records;Total;Total;2015;3912;;3900;4;4;4
Romania;Labour inspectorate records;Total;Permanent incapacity;2015;249;;249;0;0;0
Romania;Labour inspectorate records;Total;Temporary incapacity;2015;3663;;3651;4;4;4
Romania;Labour inspectorate records;Male;Total;2015;3028;;3022;2;2;2
Romania;Labour inspectorate records;Male;Permanent incapacity;2015;208;;208;0;0;0
Romania;Labour inspectorate records;Male;Temporary incapacity;2015;2820;;2814;2;2;2
Romania;Labour inspectorate records;Female;Total;2015;884;;878;2;2;2
Romania;Labour inspectorate records;Female;Permanent incapacity;2015;41;;41;0;0;0
Romania;Labour inspectorate records;Female;Temporary incapacity;2015;843;;837;2;2;2
Romania;Labour inspectorate records;Total;Total;2016;3289;;;;;
Romania;Labour inspectorate records;Total;Permanent incapacity;2016;45;;;;;
Romania;Labour inspectorate records;Total;Temporary incapacity;2016;3244;;;;;
Romania;Labour inspectorate records;Male;Total;2016;2407;;;;;
Romania;Labour inspectorate records;Male;Permanent incapacity;2016;42;;;;;
Romania;Labour inspectorate records;Male;Temporary incapacity;2016;2365;;;;;
Romania;Labour inspectorate records;Female;Total;2016;882;;;;;
Romania;Labour inspectorate records;Female;Permanent incapacity;2016;3;;;;;
Romania;Labour inspectorate records;Female;Temporary incapacity;2016;879;;;;;
Réunion;Insurance records;Total;Permanent incapacity;2014;199;;;;;
Réunion;Insurance records;Male;Permanent incapacity;2014;148;;;;;
Réunion;Insurance records;Female;Permanent incapacity;2014;51;;;;;
Singapore;Labour inspectorate records;Total;Total;2010;10264;;;;;
Singapore;Labour inspectorate records;Total;Permanent incapacity;2010;136;;;;;
Singapore;Labour inspectorate records;Total;Temporary incapacity;2010;10128;;;;;
Singapore;Labour inspectorate records;Total;Total;2011;10060;;;;;
Singapore;Labour inspectorate records;Total;Permanent incapacity;2011;556;;;;;
Singapore;Labour inspectorate records;Total;Temporary incapacity;2011;9504;;;;;
Singapore;Labour inspectorate records;Total;Total;2012;11057;;;;;
Singapore;Labour inspectorate records;Total;Permanent incapacity;2012;588;;;;;
Singapore;Labour inspectorate records;Total;Temporary incapacity;2012;10469;;;;;
Singapore;Labour inspectorate records;Total;Total;2013;11842;;;;;
Singapore;Labour inspectorate records;Total;Permanent incapacity;2013;589;;;;;
Singapore;Labour inspectorate records;Total;Temporary incapacity;2013;11253;;;;;
Singapore;Labour inspectorate records;Total;Total;2014;13535;;;;;
Singapore;Labour inspectorate records;Total;Permanent incapacity;2014;672;;;;;
Singapore;Labour inspectorate records;Total;Temporary incapacity;2014;12863;;;;;
Singapore;Labour inspectorate records;Total;Total;2015;12285;;;;;
Singapore;Labour inspectorate records;Total;Permanent incapacity;2015;597;;;;;
Singapore;Labour inspectorate records;Total;Temporary incapacity;2015;11688;;;;;
Singapore;Labour inspectorate records;Male;Total;2015;9854;;;;;
Singapore;Labour inspectorate records;Male;Permanent incapacity;2015;516;;;;;
Singapore;Labour inspectorate records;Male;Temporary incapacity;2015;9338;;;;;
Singapore;Labour inspectorate records;Female;Total;2015;2431;;;;;
Singapore;Labour inspectorate records;Female;Permanent incapacity;2015;81;;;;;
Singapore;Labour inspectorate records;Female;Temporary incapacity;2015;2350;;;;;
Singapore;Labour inspectorate records;Total;Total;2016;12948;;;;;
Singapore;Labour inspectorate records;Total;Permanent incapacity;2016;594;;;;;
Singapore;Labour inspectorate records;Total;Temporary incapacity;2016;12354;;;;;
Singapore;Labour inspectorate records;Male;Total;2016;10274;;;;;
Singapore;Labour inspectorate records;Male;Permanent incapacity;2016;525;;;;;
Singapore;Labour inspectorate records;Male;Temporary incapacity;2016;9749;;;;;
Singapore;Labour inspectorate records;Female;Total;2016;2674;;;;;
Singapore;Labour inspectorate records;Female;Permanent incapacity;2016;69;;;;;
Singapore;Labour inspectorate records;Female;Temporary incapacity;2016;2605;;;;;
Singapore;Labour inspectorate records;Total;Total;2017;12456;;;;;
Singapore;Labour inspectorate records;Male;Total;2017;9663;;;;;
Singapore;Labour inspectorate records;Female;Total;2017;2793;;;;;
Singapore;Labour inspectorate records;Total;Total;2018;12769;;;;;
Singapore;Labour inspectorate records;Male;Total;2018;9795;;;;;
Singapore;Labour inspectorate records;Female;Total;2018;2974;;;;;
Singapore;Labour inspectorate records;Total;Total;2019;13740;;;;;
Singapore;Labour inspectorate records;Male;Total;2019;10449;;;;;
Singapore;Labour inspectorate records;Female;Total;2019;3291;;;;;
Slovakia;Labour inspectorate records;Total;Total;2010;9126;;9118;4;2;2
Slovakia;Labour inspectorate records;Total;Permanent incapacity;2010;392;;392;0;0;0
Slovakia;Labour inspectorate records;Total;Temporary incapacity;2010;8734;;8726;4;2;2
Slovakia;Labour inspectorate records;Male;Total;2010;6266;;6258;4;2;2
Slovakia;Labour inspectorate records;Male;Permanent incapacity;2010;276;;276;0;0;0
Slovakia;Labour inspectorate records;Male;Temporary incapacity;2010;5990;;5982;4;2;2
Slovakia;Labour inspectorate records;Female;Total;2010;2860;;2860;0;0;0
Slovakia;Labour inspectorate records;Female;Permanent incapacity;2010;116;;116;0;0;0
Slovakia;Labour inspectorate records;Female;Temporary incapacity;2010;2744;;2744;0;0;0
Slovakia;Labour inspectorate records;Total;Total;2011;8790;;8778;4;4;4
Slovakia;Labour inspectorate records;Total;Permanent incapacity;2011;472;;468;2;0;2
Slovakia;Labour inspectorate records;Total;Temporary incapacity;2011;8318;;8310;2;4;2
Slovakia;Labour inspectorate records;Male;Total;2011;6014;;6004;4;2;4
Slovakia;Labour inspectorate records;Male;Permanent incapacity;2011;334;;330;2;0;2
Slovakia;Labour inspectorate records;Male;Temporary incapacity;2011;5680;;5674;2;2;2
Slovakia;Labour inspectorate records;Female;Total;2011;2776;;2774;0;2;0
Slovakia;Labour inspectorate records;Female;Permanent incapacity;2011;138;;138;0;0;0
Slovakia;Labour inspectorate records;Female;Temporary incapacity;2011;2638;;2636;0;2;0
Slovakia;Labour inspectorate records;Total;Total;2012;8484;;8474;4;4;2
Slovakia;Labour inspectorate records;Total;Permanent incapacity;2012;557;;555;2;0;0
Slovakia;Labour inspectorate records;Total;Temporary incapacity;2012;7927;;7919;2;4;2
Slovakia;Labour inspectorate records;Male;Total;2012;5718;;5710;4;2;2
Slovakia;Labour inspectorate records;Male;Permanent incapacity;2012;396;;394;2;0;0
Slovakia;Labour inspectorate records;Male;Temporary incapacity;2012;5322;;5316;2;2;2
Slovakia;Labour inspectorate records;Female;Total;2012;2766;;2764;0;2;0
Slovakia;Labour inspectorate records;Female;Permanent incapacity;2012;161;;161;0;0;0
Slovakia;Labour inspectorate records;Female;Temporary incapacity;2012;2605;;2603;0;2;0
Slovakia;Labour inspectorate records;Total;Total;2013;8741;;8729;8;2;2
Slovakia;Labour inspectorate records;Total;Permanent incapacity;2013;550;;548;2;0;0
Slovakia;Labour inspectorate records;Total;Temporary incapacity;2013;8191;;8181;6;2;2
Slovakia;Labour inspectorate records;Male;Total;2013;5931;;5919;8;2;2
Slovakia;Labour inspectorate records;Male;Permanent incapacity;2013;371;;369;2;0;0
Slovakia;Labour inspectorate records;Male;Temporary incapacity;2013;5560;;5550;6;2;2
Slovakia;Labour inspectorate records;Female;Total;2013;2810;;2810;0;0;0
Slovakia;Labour inspectorate records;Female;Permanent incapacity;2013;179;;179;0;0;0
Slovakia;Labour inspectorate records;Female;Temporary incapacity;2013;2631;;2631;0;0;0
Slovakia;Labour inspectorate records;Total;Total;2014;8557;;8535;14;4;4
Slovakia;Labour inspectorate records;Total;Permanent incapacity;2014;565;;561;2;2;0
Slovakia;Labour inspectorate records;Total;Temporary incapacity;2014;7992;;7974;12;2;4
Slovakia;Labour inspectorate records;Male;Total;2014;5914;;5894;14;4;2
Slovakia;Labour inspectorate records;Male;Permanent incapacity;2014;404;;400;2;2;0
Slovakia;Labour inspectorate records;Male;Temporary incapacity;2014;5510;;5494;12;2;2
Slovakia;Labour inspectorate records;Female;Total;2014;2643;;2641;0;0;2
Slovakia;Labour inspectorate records;Female;Permanent incapacity;2014;161;;161;0;0;0
Slovakia;Labour inspectorate records;Female;Temporary incapacity;2014;2482;;2480;0;0;2
Slovakia;Labour inspectorate records;Total;Total;2015;9249;;9232;13;0;4
Slovakia;Labour inspectorate records;Total;Permanent incapacity;2015;602;;598;2;0;2
Slovakia;Labour inspectorate records;Total;Temporary incapacity;2015;8647;;8634;11;0;2
Slovakia;Labour inspectorate records;Male;Total;2015;6367;;6354;11;0;2
Slovakia;Labour inspectorate records;Male;Permanent incapacity;2015;425;;421;2;0;2
Slovakia;Labour inspectorate records;Male;Temporary incapacity;2015;5942;;5933;9;0;0
Slovakia;Labour inspectorate records;Female;Total;2015;2882;;2878;2;0;2
Slovakia;Labour inspectorate records;Female;Permanent incapacity;2015;177;;177;0;0;0
Slovakia;Labour inspectorate records;Female;Temporary incapacity;2015;2705;;2701;2;0;2
Slovakia;Labour inspectorate records;Total;Total;2016;9304;;;;;
Slovakia;Labour inspectorate records;Total;Permanent incapacity;2016;103;;;;;
Slovakia;Labour inspectorate records;Total;Temporary incapacity;2016;9201;;;;;
Slovakia;Labour inspectorate records;Male;Total;2016;6096;;;;;
Slovakia;Labour inspectorate records;Male;Permanent incapacity;2016;87;;;;;
Slovakia;Labour inspectorate records;Male;Temporary incapacity;2016;6009;;;;;
Slovakia;Labour inspectorate records;Female;Total;2016;3208;;;;;
Slovakia;Labour inspectorate records;Female;Permanent incapacity;2016;16;;;;;
Slovakia;Labour inspectorate records;Female;Temporary incapacity;2016;3192;;;;;
Slovenia;Other administrative records and related sources;Total;Total;2010;16367;;15020;37;1308;2
Slovenia;Other administrative records and related sources;Total;Permanent incapacity;2010;304;;275;0;29;0
Slovenia;Other administrative records and related sources;Total;Temporary incapacity;2010;16063;;14745;37;1279;2
Slovenia;Other administrative records and related sources;Male;Total;2010;12330;;11055;33;1240;2
Slovenia;Other administrative records and related sources;Male;Permanent incapacity;2010;231;;202;0;29;0
Slovenia;Other administrative records and related sources;Male;Temporary incapacity;2010;12099;;10853;33;1211;2
Slovenia;Other administrative records and related sources;Female;Total;2010;4037;;3965;4;68;0
Slovenia;Other administrative records and related sources;Female;Permanent incapacity;2010;73;;73;0;0;0
Slovenia;Other administrative records and related sources;Female;Temporary incapacity;2010;3964;;3892;4;68;0
Slovenia;Other administrative records and related sources;Total;Total;2011;14983;;13716;65;1146;56
Slovenia;Other administrative records and related sources;Total;Permanent incapacity;2011;331;;301;2;26;2
Slovenia;Other administrative records and related sources;Total;Temporary incapacity;2011;14652;;13415;63;1120;54
Slovenia;Other administrative records and related sources;Male;Total;2011;11236;;10036;59;1087;54
Slovenia;Other administrative records and related sources;Male;Permanent incapacity;2011;265;;235;2;26;2
Slovenia;Other administrative records and related sources;Male;Temporary incapacity;2011;10971;;9801;57;1061;52
Slovenia;Other administrative records and related sources;Female;Total;2011;3747;;3680;6;59;2
Slovenia;Other administrative records and related sources;Female;Permanent incapacity;2011;66;;66;0;0;0
Slovenia;Other administrative records and related sources;Female;Temporary incapacity;2011;3681;;3614;6;59;2
Slovenia;Other administrative records and related sources;Total;Total;2012;14298;;13078;62;1055;103
Slovenia;Other administrative records and related sources;Total;Permanent incapacity;2012;270;;246;0;22;2
Slovenia;Other administrative records and related sources;Total;Temporary incapacity;2012;14028;;12832;62;1033;101
Slovenia;Other administrative records and related sources;Male;Total;2012;10846;;9704;53;997;92
Slovenia;Other administrative records and related sources;Male;Permanent incapacity;2012;227;;203;0;22;2
Slovenia;Other administrative records and related sources;Male;Temporary incapacity;2012;10619;;9501;53;975;90
Slovenia;Other administrative records and related sources;Female;Total;2012;3452;;3374;9;58;11
Slovenia;Other administrative records and related sources;Female;Permanent incapacity;2012;43;;43;0;0;0
Slovenia;Other administrative records and related sources;Female;Temporary incapacity;2012;3409;;3331;9;58;11
Slovenia;Other administrative records and related sources;Total;Total;2013;12537;;11332;170;1016;19
Slovenia;Other administrative records and related sources;Total;Permanent incapacity;2013;271;;241;2;26;2
Slovenia;Other administrative records and related sources;Total;Temporary incapacity;2013;12266;;11091;168;990;17
Slovenia;Other administrative records and related sources;Male;Total;2013;9411;;8285;152;957;17
Slovenia;Other administrative records and related sources;Male;Permanent incapacity;2013;221;;193;2;24;2
Slovenia;Other administrative records and related sources;Male;Temporary incapacity;2013;9190;;8092;150;933;15
Slovenia;Other administrative records and related sources;Female;Total;2013;3126;;3047;18;59;2
Slovenia;Other administrative records and related sources;Female;Permanent incapacity;2013;50;;48;0;2;0
Slovenia;Other administrative records and related sources;Female;Temporary incapacity;2013;3076;;2999;18;57;2
Slovenia;Other administrative records and related sources;Total;Total;2014;12314;;11145;154;1013;2
Slovenia;Other administrative records and related sources;Total;Permanent incapacity;2014;292;;254;5;33;0
Slovenia;Other administrative records and related sources;Total;Temporary incapacity;2014;12022;;10891;149;980;2
Slovenia;Other administrative records and related sources;Male;Total;2014;9312;;8212;141;957;2
Slovenia;Other administrative records and related sources;Male;Permanent incapacity;2014;238;;202;5;31;0
Slovenia;Other administrative records and related sources;Male;Temporary incapacity;2014;9074;;8010;136;926;2
Slovenia;Other administrative records and related sources;Female;Total;2014;3002;;2933;13;56;0
Slovenia;Other administrative records and related sources;Female;Permanent incapacity;2014;54;;52;0;2;0
Slovenia;Other administrative records and related sources;Female;Temporary incapacity;2014;2948;;2881;13;54;0
Slovenia;Other administrative records and related sources;Total;Total;2015;12450;;11268;140;1038;4
Slovenia;Other administrative records and related sources;Total;Permanent incapacity;2015;320;;273;6;41;0
Slovenia;Other administrative records and related sources;Total;Temporary incapacity;2015;12130;;10995;134;997;4
Slovenia;Other administrative records and related sources;Male;Total;2015;9314;;8210;128;974;2
Slovenia;Other administrative records and related sources;Male;Permanent incapacity;2015;255;;212;4;39;0
Slovenia;Other administrative records and related sources;Male;Temporary incapacity;2015;9059;;7998;124;935;2
Slovenia;Other administrative records and related sources;Female;Total;2015;3136;;3058;12;64;2
Slovenia;Other administrative records and related sources;Female;Permanent incapacity;2015;65;;61;2;2;0
Slovenia;Other administrative records and related sources;Female;Temporary incapacity;2015;3071;;2997;10;62;2
South Africa;Other administrative records and related sources;Total;Total;2010;17268;;;;;
South Africa;Other administrative records and related sources;Total;Permanent incapacity;2010;1344;;;;;
South Africa;Other administrative records and related sources;Total;Temporary incapacity;2010;15924;;;;;
Spain;Insurance records;Total;Total;2011;467472;;413750;16659;36948;115
Spain;Insurance records;Total;Permanent incapacity;2011;8397;;7624;295;476;2
